rating,userID,productID,userIDIndex,productIDIndex
5.0,A21BG79OG7NWUF,B00IIDY49E,44.0,303.0
5.0,AB843S7PQ2KGQ,B00ILCCUN4,3884.0,1410.0
3.0,A3AL753T5ARFHH,B00IT0APVM,9232.0,4803.0
5.0,A1R1XC5DMJTA41,B00J06IPQG,7409.0,705.0
5.0,A3A2555BBGXNMI,B00J0EE1D4,11033.0,105.0
3.0,A3IXZRBMDFF3VH,B00J0ECR5I,1274.0,108.0
5.0,A1NT8QVAKDSOSE,B00J0GO8I0,4498.0,24.0
5.0,A3PI5IOYTB03SA,B00J0GO8I0,5824.0,24.0
5.0,A32W3CKUX2QEWQ,B00J0GRREW,5425.0,34.0
4.0,A1GPV497TM8SPI,B00J0H8EWA,7051.0,37.0
5.0,A9F10PFDPUMYY,B00J0H8EWA,2579.0,37.0
5.0,A1LA4K5JF78BER,B00JF2LPXK,317.0,1549.0
5.0,A3R6GU8FNPN8VM,B00JIVW97O,2509.0,480.0
1.0,A204K1OFE8OB9Y,B00JPHTPCI,181.0,2222.0
5.0,A28YYQURZ8NKLF,B00LH0SCO8,1568.0,664.0
4.0,AC570FVUU9P7Z,B00LUUN40W,1330.0,3402.0
5.0,AGYCHW8KZOQV9,B00LVFDLUO,770.0,46.0
4.0,A23R1SF0X3X1OH,B00M0CS73S,670.0,71.0
5.0,A18OL1YKXAPAMK,B00MB3CV6K,1949.0,88.0
5.0,A26BVWNZEENVJM,B00ME7CV7C,3185.0,59.0
5.0,A3I78RXX5CPNHE,B00ME7E5X0,3666.0,72.0
5.0,AUQ5GRDEIQQFX,B00ME7E5X0,2705.0,72.0
5.0,A1ULXDQKKYDPAM,B00ME7NHJ8,852.0,619.0
4.0,A2PL7BURB4A9P4,B00MEDFF7E,3367.0,2233.0
5.0,ALNFHVS3SC4FV,B00MIK00CI,2652.0,583.0
5.0,A2JD8D9VLLCYV3,B00MMYDAQI,3309.0,199.0
1.0,AOC5B7XX01MIE,B00MSGNVNW,1846.0,4006.0
5.0,A10LXEDWGSV9YZ,B00MUT58Y2,1894.0,27.0
5.0,A33HUMMJXKR4EV,B00MVIYNFW,8989.0,109.0
3.0,A1XUBWNW0UFITU,B00N40XL86,1526.0,3407.0
5.0,A1VX0L05GYUWPV,B00N51OO7Q,4657.0,584.0
5.0,A2FXU4TP7KMODR,B00NAK9JFO,2233.0,585.0
5.0,A4TF3XX5303EJ,B00NPBUWRC,3825.0,232.0
4.0,A3QDPQBJAJC6C,B00O1Q2HOQ,1751.0,267.0
5.0,A9L07KIQR6JNQ,B00O47ILVA,10140.0,217.0
4.0,A30AXHGD4YCPE4,B00OZSL8UE,1224.0,33.0
3.0,A3PNNTUOYFUIYS,B00PF7JH5M,9716.0,1424.0
4.0,A2JOSFTASN19FD,B00PFXK4JY,3312.0,483.0
5.0,A16R0KHNW0M5G,B00QQ5Q3BI,807.0,110.0
5.0,A2I9ZTQJTMQ136,B00R5E5RIE,3298.0,3428.0
5.0,A1NCU7W7OZE4U4,B00RC0M8Q0,7291.0,150.0
5.0,APRP8UBWTQ15J,B00RJPXB6Y,1019.0,1954.0
5.0,A4Z059IJMF80J,B00I51SJOA,1310.0,338.0
5.0,AR0SHIGL3SNPZ,B00I5HRG02,4036.0,1720.0
5.0,ACV4PXZ7OWVMA,B00I8NM6JO,10247.0,78.0
5.0,A3AZPZTXJWPJGW,B00IB0U9TS,5549.0,1184.0
5.0,ABKDQK75WKTNU,B00IEVE4MC,2586.0,2899.0
5.0,A1XN2ORFU4W0SY,B00III7IP6,123.0,852.0
5.0,AQWDHKTOQPG76,B00IP87H5U,4034.0,203.0
5.0,A2NDWCVX2ZT8QV,B00IRIRLEK,8465.0,2216.0
5.0,A3NME705YHI7C7,B00J06J4UM,9657.0,912.0
5.0,A2XA51RARNQAJG,B00J0EE1D4,8753.0,105.0
2.0,A3PNNTUOYFUIYS,B00J0ECR5I,9716.0,108.0
5.0,A37JQPYZO012S0,B00J0GPC80,5496.0,18.0
4.0,ASVD3GDEIG7BZ,B00J0GMMP6,10780.0,13.0
5.0,AP81ZN952EFCU,B00J5940JE,6302.0,1414.0
5.0,A3K85S74WQ2DX0,B00JGPAKY6,963.0,229.0
5.0,A1FBJ4CMMH1PE6,B00JIVW97O,1442.0,480.0
5.0,A3FU8PZW8BRKJA,B00JJ4ZQUM,5635.0,2542.0
5.0,A1INJW1IRFULE0,B00JQK4RSG,99.0,1086.0
5.0,A49VE06DTWTXS,B00KH7RFVI,9944.0,2548.0
1.0,A1MPUO5K0ZFKHW,B00KNNSKV0,4482.0,706.0
5.0,A36K8HWX9IZ0DN,B00KOOF5W0,3543.0,616.0
1.0,AKSJS2K5LAY5U,B00KSTZGNE,1834.0,1942.0
5.0,A28YYQURZ8NKLF,B00LH0S5MW,1568.0,4834.0
5.0,A1WRG8MF5UVX7Z,B00LKL2E0W,1521.0,192.0
5.0,A3CMEWSZ9M30L4,B00LLO4Q7W,132.0,3993.0
4.0,A351EY58HFSST,B00LVFDLUO,3523.0,46.0
5.0,AOF3NY2171J5L,B00M0CS73S,6283.0,71.0
2.0,A3QBQ3ZMU0IZQN,B00M0CS68E,5837.0,756.0
5.0,A3TVW4GT5TIW38,B00M4X5J20,2527.0,2556.0
5.0,A3MWX6C7EULC3W,B00M87WG78,5777.0,1287.0
5.0,A1TGD1QZDTFLOM,B00MB3CV6K,1495.0,88.0
5.0,A21AENI8UFLYDS,B00ME76OHA,2135.0,353.0
5.0,A3H6M3KZQH5J76,B00MJVKKKI,5664.0,1560.0
5.0,A2XDJEHFLGVP8K,B00MUT58Y2,8759.0,27.0
5.0,A1XCW1I80W2A0T,B00NPZ8TXM,4679.0,4018.0
5.0,A3GEH1DZJMKCZO,B00NY8F172,3649.0,2239.0
3.0,A1RH6TBGWD8TGR,B00NYWABAA,3030.0,89.0
5.0,A5OYYO5HLEEH2,B00O2O5SS4,10001.0,1293.0
5.0,A1NF13OPBTS258,B00O9JNY9W,1475.0,2241.0
5.0,A2ENNTNHK2R852,B00OZGWWQA,187.0,4029.0
4.0,A1APV0P3L7EL4C,B00PILUXBM,6843.0,4873.0
5.0,A481MX1XP7UDI,B00PSGWHIO,9943.0,420.0
3.0,A3U9W2JO2GGLRY,B00QQ5Q3BI,3790.0,110.0
2.0,AK8V06L09EC1T,B00RC0M8Q0,10492.0,150.0
4.0,A25AXL9N6ZLAOE,B00REHGEIO,268.0,323.0
5.0,A3UEL9HJT7H0KV,B00REHGEIO,1772.0,323.0
5.0,A2FPBVWUQX83Q2,B00HSO1APU,2230.0,2896.0
5.0,A3PJ5FGZWHRYTI,B00HUHGYKG,568.0,1932.0
5.0,A1B3V68TA4SQY,B00HWROKAK,57.0,127.0
5.0,AVPI4KXRZQ5UH,B00I4WMOGE,6420.0,3963.0
3.0,A3PXDSDXLB2XI4,B00I4WMOGE,2505.0,3963.0
5.0,A1RDHBBZE1NPS3,B00IMVFDP6,648.0,2214.0
5.0,A7Y5V26SZ7H3S,B00INL0BTS,10077.0,67.0
5.0,ACHK26LAYX7LR,B00INL0BTS,3895.0,67.0
3.0,A2HYMEUO36642U,B00IPEZKBW,8295.0,1547.0
4.0,A2AMJRKOTAWVRB,B00J0GO8I0,1573.0,24.0
1.0,A1UAF7JH795LLR,B00J0H3PG0,4629.0,121.0
3.0,AOSFHCQFDWF6S,B00J0H3PG0,1015.0,121.0
3.0,A10JIO20CJTVIH,B00J0H8EWA,2745.0,37.0
4.0,A1XVF5DU3N05OM,B00J25JD6Q,7630.0,2218.0
4.0,A3S0DBBR693O06,B00J25JCW6,5854.0,1729.0
5.0,A2YRVD8BKAFX6K,B00JIVW97O,2353.0,480.0
5.0,A34ULOCFONOHX7,B00JIVW97O,3521.0,480.0
4.0,A3MQX3Y19NHF0E,B00JR5CV4C,5775.0,2910.0
5.0,ALJCBIBGP35XU,B00K50428Q,1836.0,914.0
4.0,A1TJB0ARAZ4LO7,B00K50428Q,7476.0,914.0
5.0,A3R6GU8FNPN8VM,B00KN2AP6Y,2509.0,1087.0
5.0,A2EYKMMGG17PRS,B00KYTE3PU,2224.0,2553.0
5.0,A15KEHQ71GAKBK,B00LH0S5MW,4193.0,4834.0
5.0,A1N2ER3VVKTRRL,B00LNI44KU,7286.0,3399.0
5.0,A33TR6H3MQ8CNH,B00M0CS73S,552.0,71.0
4.0,A2C68PADZWKY82,B00ME7CKOG,332.0,2232.0
5.0,A3SSHIYL43RVXJ,B00ME7E5X0,976.0,72.0
5.0,A29WSBS3C83Q76,B00ME7CV7C,4930.0,59.0
5.0,A15CS077UWVRKS,B00ME7E5X0,6667.0,72.0
3.0,AMMYSK6O8AG6D,B00MEDFF7E,2656.0,2233.0
5.0,ABEX1LHZ1LM0L,B00MEZEEJ2,996.0,60.0
5.0,A9F10PFDPUMYY,B00MEZEEJ2,2579.0,60.0
5.0,A13LXZGAGKNN7O,B00MMYDAQI,1911.0,199.0
5.0,A1LN4YNPFPF20Q,B00MMYDAQI,7230.0,199.0
5.0,A9SNYKHZ13HPJ,B00MMYDAQI,582.0,199.0
4.0,A1FPXXNF1YJNR4,B00MUCQ4EM,4360.0,4007.0
3.0,A3CMEWSZ9M30L4,B00N4L5N4A,132.0,450.0
1.0,A7UOZ53A4LWCX,B00N7432II,10074.0,856.0
5.0,A2ZD6HKRF7W0LM,B00NA00MWS,8840.0,994.0
5.0,A1D7ZR0NYWI9FU,B00NPBUWRC,1061.0,232.0
4.0,AX4ZUAHSLWEZO,B00O2O5SS4,1377.0,1293.0
5.0,A2GYV87WW0DMSN,B00O5B665I,1593.0,759.0
5.0,A35ESDJMC6XBDB,B00O9R4K7O,9055.0,1094.0
5.0,A2X045MU5L6QXP,B00OAAUAX8,3432.0,277.0
5.0,A31IO3XHA429AM,B00OZSL8UE,1227.0,33.0
5.0,A27L229I63IU66,B00OZSL8UE,2179.0,33.0
3.0,AZCKREM8KLCPV,B00PFXK4JY,10997.0,483.0
5.0,A54O3PSE11K7L,B00PLKV6C0,2553.0,340.0
4.0,AZJRLTZ0OVYG9,B00QRELG56,2732.0,173.0
1.0,A1SWDRJ3BTWTWS,B00R73MC1S,650.0,136.0
5.0,A1OEFW95IXP4MU,B00RMR1X82,2052.0,3433.0
4.0,A36YDMU90WTSHH,B00S298KJO,3549.0,711.0
5.0,A3132A9TDXL931,B00S4YRMB4,434.0,2955.0
5.0,A22OO4JFQ3M04I,B00S730YWG,4781.0,106.0
5.0,A8HJSCPUHNIOW,B00HNDHEKG,3864.0,1282.0
5.0,A3VP4UKFDT0B23,B00HWRO744,3808.0,416.0
5.0,A300GUSDAHJL9P,B00HWROLIG,2367.0,141.0
5.0,A1FP41Z1E8I5VS,B00HWROKAK,4359.0,127.0
5.0,A38MELLFCAYC90,B00I8NM6JO,1697.0,78.0
5.0,A3HY2GZDS0CNZL,B00I8NM6JO,960.0,78.0
5.0,ANKY96SDQL0YC,B00IB0ZJXE,10595.0,478.0
5.0,A2XOTAY27PZOY6,B00ILCCUN4,5335.0,1410.0
4.0,A1VGXHHR08G044,B00IO4FJ3C,60.0,1937.0
5.0,A18QHLT0253UTF,B00IQCHQPQ,4244.0,3968.0
5.0,A56XVP4BQFWRC,B00IYFOAWM,984.0,1412.0
4.0,A2YI1CE920AJEK,B00J06IPQG,5351.0,705.0
5.0,AN0RXRBAKUTYN,B00J0GRREW,469.0,34.0
5.0,A4PMIP5AMU6PJ,B00J0GPC80,9956.0,18.0
5.0,A2V2PUT29NAIF3,B00J0H6NNM,3417.0,42.0
5.0,A2ZTPHOVD3NK2E,B00J0GMMP6,5372.0,13.0
5.0,A32OE08HPVNWUV,B00J0GMMP6,350.0,13.0
5.0,A1UQBFCERIP7VJ,B00J25JCLC,1501.0,1728.0
3.0,A1A13SOBLDFVNX,B00J26U3R8,6822.0,417.0
5.0,AMHHGFVNBOYPS,B00J5940JE,6252.0,1414.0
5.0,A32GDL4I4GA785,B00JZ18B1A,3502.0,4818.0
3.0,A3TCZQ008UHLYN,B00KNNJOP6,9848.0,663.0
5.0,A1KMYWQ3KCKAE1,B00LZKR3G8,4445.0,231.0
5.0,A25MIT5WTWRRIF,B00M0CS73S,2166.0,71.0
5.0,A2TVFBNXKYWRH4,B00M3TQ54G,8646.0,2923.0
5.0,A30M5DOLSZCQ7S,B00MB3CV6K,1661.0,88.0
5.0,A3ADFNSUUQ9D6R,B00ME76OHA,441.0,353.0
5.0,A1TRKBUMSTX33Z,B00ME74ZJY,7482.0,482.0
5.0,AKU87KBJW4HDX,B00ME7FA7U,590.0,618.0
3.0,A37JKKM4BU6DM,B00ME7YUIU,5495.0,49.0
5.0,A3PWT74QIBM3OQ,B00ME75BGK,972.0,617.0
2.0,A3SRDVCD2ATIIS,B00MGGTZ48,9827.0,1743.0
5.0,A373UDBZD25N8,B00MMYDAQI,9107.0,199.0
5.0,A398INYG0ZBUZB,B00MUT58Y2,153.0,27.0
5.0,A3HIUWKL4D853W,B00N6IUBT8,9453.0,4015.0
4.0,A2Y3PHNEUATCIR,B00NL4AWTQ,2349.0,2238.0
4.0,A2WGOKJO1GITI9,B00NQ82OM0,280.0,4859.0
5.0,A3T84YB60ZXHVE,B00NVG78ZK,1767.0,2940.0
5.0,A1O3IFGYJIV9OR,B00O9R4K7O,1098.0,1094.0
5.0,APVNN3TXYZ1,B00OZSL8UE,1360.0,33.0
4.0,A1LK8AMYVALBE8,B00PF7NU7S,1089.0,586.0
5.0,A39DMGB8IVZ9UI,B00PSGWHIO,5525.0,420.0
5.0,AEZKVGJLY0QLB,B00Q34D0HC,10321.0,1752.0
1.0,A1FFNV8YL6IF6V,B00QQ5Q3BI,4351.0,110.0
2.0,A2WGOKJO1GITI9,B00R2CDVIW,280.0,2245.0
2.0,A15KPUTKXS3ZF9,B00R73MC1S,1928.0,136.0
5.0,A2SPB8LKWZM95M,B00RC0M8Q0,3393.0,150.0
5.0,A2WRZ02RBW5ZBE,B00HDKF5G4,8742.0,2529.0
5.0,AAJO54VBC6K2X,B00HWRODTS,6038.0,2210.0
5.0,AQCC8OF22KZXE,B00I9CSK4Y,6317.0,1722.0
5.0,A2FKCP3FC4VIE9,B00ID8IUJY,5034.0,383.0
4.0,A11MY1FD7PZMPH,B00IDBZ1A2,4137.0,1545.0
5.0,A1B6TSZ86GGK51,B00IDJ885O,6862.0,1934.0
5.0,A2TQ7B1D9W4Z6W,B00IIDY49E,2316.0,303.0
5.0,A1DWKG7P3470R,B00IJ67MKI,1433.0,581.0
5.0,A3B2X00E1OZYJU,B00J0GO8I0,46.0,24.0
5.0,A3B2X00E1OZYJU,B00J0GPC80,46.0,18.0
5.0,A1AQ5PYZ993IVH,B00J0GMMP6,4274.0,13.0
5.0,AMF75VWP2SV6M,B00K4PZ9NO,6250.0,1941.0
5.0,A1FANPQLNN49U6,B00KOOF5W0,7018.0,616.0
4.0,A3U2MP6A4T2T2N,B00LH0SEY6,5888.0,339.0
3.0,A1CL9C8RNLWSBR,B00M0CS73S,4303.0,71.0
5.0,A210TKZ3RQHLJ,B00M78245C,4753.0,1559.0
5.0,A2RYWPOL4NN2KG,B00MA1WHXA,39.0,1742.0
4.0,AUA72XT8IDM6F,B00MB3CV6K,6399.0,88.0
5.0,A1OYPPYDQDBB7G,B00ME7CV7C,7338.0,59.0
5.0,A2K49H49QUI1XQ,B00ME7CV7C,190.0,59.0
4.0,A1PFG03IJCKUI3,B00ME7A1II,844.0,275.0
5.0,A3POI8I4CTZI8L,B00ME7YUIU,243.0,49.0
5.0,A2L41PLWVW8G6E,B00ME7YUIU,192.0,49.0
5.0,A1TM73M4ALB4CH,B00ME88QPC,2087.0,515.0
5.0,A2Z8ZQMQ5IZDSQ,B00MEZEEJ2,3469.0,60.0
5.0,A2WFB3RTDQZGQX,B00MEZEEJ2,279.0,60.0
1.0,A2ZI0L2CYANHHR,B00MEZDLXM,5368.0,1090.0
2.0,A1MFAPVBW9BEGD,B00MIBRFTI,836.0,4003.0
5.0,AFGSPCRQ3VBME,B00MMYDAQI,1819.0,199.0
5.0,A2KHMDGXVJXAJV,B00MMYDAQI,191.0,199.0
5.0,AF32K0IRBMW8I,B00MUT58Y2,10323.0,27.0
3.0,AJBCS9M3R7Z9X,B00MV7T25E,3954.0,1092.0
5.0,AF80RPY5V09P2,B00MVIYNFW,1817.0,109.0
5.0,A5LO435NOUDWM,B00MVIYNFW,1788.0,109.0
5.0,A2VH1VZBV1CW7C,B00N41CX6G,5301.0,3408.0
5.0,A39OOOERO1F3AS,B00NFR33NQ,1250.0,2938.0
5.0,A3GKD8MAHURH91,B00NFR33NQ,1718.0,2938.0
2.0,A17QEZZDFIHDM2,B00NYWABAA,2820.0,89.0
5.0,A1QLDRZLR9XMQU,B00OOQC2E8,262.0,401.0
1.0,AJVC91R60L1LR,B00OUFX38W,776.0,548.0
5.0,A1DUAZ17KKWCE8,B00PLKV6C0,4327.0,340.0
3.0,A2NNEWIRNK3KLX,B00PPMU3XM,5176.0,1751.0
5.0,AYPKENS4MSR9E,B00PZY11IQ,55.0,4877.0
5.0,AXPGVPP4B9VS4,B00QRELG56,10940.0,173.0
5.0,A13OMYFXQDBL8P,B00RC0M8Q0,4169.0,150.0
5.0,A3M58LX6MTGJM4,B00HWROLIG,5759.0,141.0
4.0,A3DIY0WMUDX7YR,B00I4E4HPI,9332.0,2535.0
5.0,A11ZEDFZF5JST4,B00I5HRFSU,4141.0,1933.0
4.0,AMQX7Z5RPQGKP,B00I8NM6JO,594.0,78.0
5.0,A3G07AKUPSTJU2,B00IB0ZJXE,9402.0,478.0
5.0,A153HSQ6QAFXDQ,B00IDCYKEY,6661.0,1723.0
4.0,A3AIJJOWGLASH7,B00III7IP6,9228.0,852.0
5.0,AYHBDHK10YJTB,B00IMVFDP6,18.0,2214.0
5.0,A396ELNTQDFYPO,B00J06IPQG,287.0,705.0
5.0,A16J5PN97HUPPP,B00J0GRREW,78.0,34.0
5.0,AYHBDHK10YJTB,B00J0H4EVU,18.0,286.0
3.0,APN50UILUQ3FZ,B00J0GPC80,1016.0,18.0
5.0,A1FKTWYJ8KR5E1,B00J0H6NNM,98.0,42.0
5.0,A3HSDQVLSA0QMC,B00J0GMMP6,445.0,13.0
5.0,A2N4SU1O376NGJ,B00J0GMMP6,905.0,13.0
4.0,A1OF11JH3PMOX2,B00JX1KXUE,7321.0,2223.0
5.0,AG2SWNWN1I80Q,B00KHC62HQ,10363.0,2914.0
5.0,A3A0TXLD5RIOVJ,B00KSTZGNE,9212.0,1942.0
4.0,A23XIXEZ29XPKO,B00L62RY96,4803.0,2554.0
4.0,A2GLHQGCYGJ9TB,B00LBOICL8,2237.0,2226.0
4.0,A2JPERAV0416C3,B00LORGM28,1603.0,3400.0
5.0,A3JSOG7YNNPORW,B00LUDV9ZG,5707.0,1739.0
5.0,A3MCS4OZ7C92BO,B00LUJFFAU,362.0,448.0
5.0,A21AXD6PWNC1TB,B00LUJFFAU,663.0,448.0
4.0,AML2Y0FRVP25Y,B00LVFDLUO,6255.0,46.0
5.0,A1R8W1DAS3TKP0,B00LVFDLUO,1486.0,46.0
5.0,A14ZNAJZ4LDVB1,B00LXW06R6,1923.0,1557.0
5.0,A2RIYINP33XQHQ,B00ME7424W,536.0,210.0
5.0,A2BIKJK1NF86HK,B00ME7E5X0,1578.0,72.0
3.0,A25WWUO6K5YUY3,B00MEZEFVO,876.0,133.0
4.0,A5X76KJQUG08C,B00MN5X2YG,115.0,516.0
5.0,A2RICH12TIEK8W,B00N3FQ9AO,3385.0,4012.0
5.0,A2MIU5MH2WRB3G,B00NPBUWRC,3338.0,232.0
5.0,A2FWZ58M6IQMD7,B00NYWABAA,1166.0,89.0
5.0,ADLVFFE4VBT8,B00NZLXAU8,1812.0,4861.0
5.0,A2WIIPLMWSJY8T,B00O47ILVA,3430.0,217.0
5.0,A58OLDEQS4AHB,B00OCSPCN6,2555.0,61.0
5.0,A3R3SI4YG4N085,B00OCSPCN6,3759.0,61.0
5.0,A2QNQ9QH8SGUTR,B00PF7GNPO,343.0,451.0
4.0,A3VTN80U7FIZ5K,B00R1FYLWU,5914.0,3427.0
4.0,A3L1VJMHFWONCB,B00R73MC1S,0.0,136.0
4.0,A3H74YLL0JQVES,B00S730YWG,444.0,106.0
5.0,A3P9BBJNIOEABF,B00H88YNRS,3745.0,1081.0
5.0,ALHC64J88LVWO,B00H8N2YCY,1354.0,3379.0
5.0,A1N75CREW1C3CJ,B00HFZ7COK,2042.0,4781.0
5.0,A2KF58G6MKFMGP,B00HWROB8G,2266.0,1407.0
5.0,ANOKTPACAMGUU,B00II1QY9Y,10598.0,3965.0
5.0,A3SF3KZXLIN0ZD,B00J0EE1D4,3770.0,105.0
5.0,A1ULXDQKKYDPAM,B00J0GO8I0,852.0,24.0
5.0,A34BBQG52PERXU,B00J0H6NNM,3513.0,42.0
5.0,AE66LS8GT00DA,B00J0GMMP6,134.0,13.0
5.0,AVA6LOW66W9PO,B00J0GMMP6,6411.0,13.0
5.0,A2DXENZNO2JT4F,B00J25JD6Q,527.0,2218.0
5.0,A1JT4YRBGNYQ7T,B00JIVW97O,830.0,480.0
5.0,A43ZI5JO5FDER,B00JJ192NW,5923.0,988.0
3.0,A2GEFLZ8JASWDE,B00KN2AP6Y,2234.0,1087.0
5.0,A3FENXVGKP0KE,B00KPEEPAW,5625.0,802.0
5.0,A1DCE2S6BU35IC,B00L2ASKQ8,6955.0,3987.0
5.0,A1QHIDFUCBNV8N,B00L9OVCQW,3018.0,2555.0
4.0,AGVWTYW0ULXHT,B00LNSEZH2,6149.0,755.0
5.0,AT615GK1M0SDU,B00LUJFFAU,783.0,448.0
5.0,A2JKRXZYHTAFAB,B00LVFDLUO,8347.0,46.0
4.0,A1YJJBQTA3GHME,B00M0CS1FC,4704.0,1558.0
5.0,A3Q1J68QY1MZQ9,B00M411692,9730.0,3999.0
5.0,A2MPXAJK3K61IY,B00MB2W47W,5155.0,4839.0
5.0,A1OEAE542UYFN8,B00MB3CV6K,4508.0,88.0
2.0,AR56PRUEIFJXW,B00ME7FA7U,379.0,618.0
5.0,AN9CO56OXSBTY,B00MEZEFVO,375.0,133.0
5.0,AG9BTE2KBX6MB,B00MEZDPS8,10366.0,708.0
5.0,A29SFOJ1NVRZQN,B00MJVQR7I,8004.0,2925.0
3.0,A1IYZKQQW749IF,B00MMN3BEK,637.0,757.0
4.0,A2MMINSHOTS6TY,B00MMYDAQI,8438.0,199.0
4.0,A28NXB15V7EKAI,B00MN5X07U,2188.0,2559.0
4.0,ARN8PNPHTO5VQ,B00MUT58Y2,1365.0,27.0
4.0,A18WKND2QOTEE7,B00N2W545E,2834.0,1564.0
5.0,A1SKW9MXMEE2QK,B00N53KQV2,7456.0,1420.0
5.0,AB1449MMPNVN9,B00N53KQV2,6048.0,1420.0
5.0,A2DXENZNO2JT4F,B00NODLUGI,527.0,1565.0
4.0,ANKMIDE70Y4II,B00NPBUWRC,1842.0,232.0
5.0,A3T05FOORNQI18,B00NSGDY2E,3773.0,3415.0
5.0,A3ASET5JYKE87C,B00NYWABAA,1704.0,89.0
5.0,ADSCIZK6LU0A2,B00OCSPCN6,3903.0,61.0
5.0,A3VENP9UH843YR,B00OCSPCN6,1782.0,61.0
5.0,A8JH78OOTCAAQ,B00OOQC2E8,3866.0,401.0
5.0,A3MH9ZH5T8ZTM1,B00OXPE8U6,5770.0,242.0
4.0,A15HG6V4NKBYYX,B00OZSL8UE,6673.0,33.0
5.0,A3UOCDU4OK1VZ1,B00Q7V49RQ,9896.0,2244.0
5.0,A10CLTMZJKGNWT,B00QSSHFCO,1387.0,2949.0
5.0,A2BAFCAZBSKMO5,B00QYX6F5G,885.0,341.0
5.0,AKS06WUFVMGEI,B00R73MC1S,778.0,136.0
5.0,A2IQY97Q774M4,B00RXCD5DM,8315.0,367.0
1.0,A2B0Q0DLKWK0P9,B00H7VEU0G,8053.0,302.0
5.0,A188V858ODAD8Y,B00I51SJOA,6765.0,338.0
3.0,A8W80QZHTU2FA,B00I8NM6JO,10112.0,78.0
5.0,A1XMRTK9WU30W8,B00IG46NL2,655.0,662.0
5.0,A3JWSKJM8L3X9Z,B00INL0BTS,9537.0,67.0
3.0,A11B05SPUIHCP7,B00INL0BTS,117.0,67.0
4.0,A14HNMOQR0UWI7,B00J0GMMP6,799.0,13.0
5.0,A3VG4KT1LIPH1T,B00J26U3R8,9915.0,417.0
4.0,A28ZBAXY4WOJ78,B00JA3BMDW,2192.0,166.0
5.0,A33QGRQWND3CD3,B00JCFPODM,5439.0,418.0
2.0,A1T6I0KG4DY24R,B00JCFPODM,850.0,418.0
5.0,A2QX8QHWR9PMP5,B00JERRES6,8561.0,304.0
5.0,A20ZXYUORXWY0L,B00JIVW97O,3127.0,480.0
5.0,A11F60W72FUBH8,B00JL4F1SM,1394.0,447.0
5.0,A3SOK1G3SP4PL8,B00KD76CO8,5871.0,4823.0
2.0,A2JAJXJ0HEOLFQ,B00KHTLWU6,8336.0,3393.0
5.0,A30QQGNQK47PYA,B00KHTPBVM,8887.0,230.0
5.0,A1IDQGESPSPC6E,B00KLQB6BK,2919.0,2224.0
5.0,A2HMN44C1DIMZP,B00L4UXQ42,2246.0,216.0
5.0,AXZTIIRTLVNU5,B00LMPP5Y8,2722.0,1190.0
3.0,A3DMPI6RB80PYX,B00M0CS8N2,47.0,1419.0
5.0,A39IKNCDSJ1ZCX,B00M0CS73S,947.0,71.0
1.0,A9F10PFDPUMYY,B00ME7CV7C,2579.0,59.0
5.0,AS31YHUEASF74,B00MEZEFVO,472.0,133.0
5.0,AROONQJIT81CV,B00MMHUYGE,1855.0,4005.0
5.0,A19D3XUCK00ZUM,B00MVIYNFW,2838.0,109.0
3.0,A26R7LLAFTPC3U,B00N1XCA8S,2172.0,1747.0
4.0,A1JN4QQ07L2UAC,B00O1Q2HOQ,1080.0,267.0
4.0,A2SJDQO6PLCFE8,B00OCSPCN6,346.0,61.0
4.0,A39FL6GIM8S2BE,B00OFTXZSQ,730.0,1423.0
5.0,A2DW1UKG34ZBKR,B00PF7GNPO,686.0,451.0
5.0,A1HJFQU0KTVWHY,B00PSGWHIO,1071.0,420.0
3.0,AEBM7WXMN8BRL,B00PTW7WEQ,10298.0,1952.0
5.0,A2RMVKGPSIISC0,B00Q4MLPEI,5243.0,2568.0
2.0,A1AZU33URVN4GX,B00QQ5Q3BI,4276.0,110.0
5.0,A17FUQOIUR9UQR,B00QQ5Q3BI,1049.0,110.0
5.0,A2CHM497OL8DLV,B00S298KJO,3245.0,711.0
5.0,A2S1K5JJIC5HRS,B00S298KJO,197.0,711.0
5.0,A1AYZHRBDCE7RM,B00S730YWG,6854.0,106.0
4.0,A1QLDRZLR9XMQU,B00H7VEU06,262.0,322.0
5.0,A38S9JMD55F5LM,B00HC4UP52,9171.0,4776.0
5.0,AVLM8C2DXK32G,B00HG7F37A,4079.0,4782.0
5.0,AEBM7WXMN8BRL,B00HNPRX14,10298.0,3954.0
5.0,A2WAKJQOD2O525,B00I3P92YO,8724.0,1283.0
5.0,A10DPAG6XHKI25,B00I5HRFYY,6506.0,400.0
5.0,A1RZ48ZBBKBAYZ,B00I8NM6JO,7437.0,78.0
3.0,AT8H31ZZF0FLK,B00IL6E1RS,4060.0,1936.0
5.0,A1YT14XM6TBROC,B00INL0BTS,4714.0,67.0
5.0,A2HAW2PYNOU5XT,B00INL0BTS,1594.0,67.0
5.0,AXCA28WDKEL72,B00IXY1Q94,476.0,2903.0
1.0,A2LLL9Y6EWM3OV,B00J0ECR5I,2272.0,108.0
5.0,A2YWPS587RV170,B00J0H4EVU,431.0,286.0
5.0,A8W80QZHTU2FA,B00J0H6NNM,10112.0,42.0
4.0,A1QA2NTJYW5W0C,B00JL4F1SM,2064.0,447.0
